fid,id,timestamp,lat_raw,lon_raw,alt_raw,lat,lon,altitude,t_rel_sec
1293,2162,473139.312794,"-2.18107115,Lat","41.03492281,Lon","13.629,Ellh",-2.18107115,41.03492281,13.629,460.37236800004
1294,2163,473139.327433,"-2.18107085,Lat","41.03492264,Lon","13.614,Ellh",-2.18107085,41.03492264,13.614,460.387007000041
1295,2165,473139.341282,"-2.18107042,Lat","41.03492273,Lon","13.629,Ellh",-2.18107042,41.03492273,13.629,460.400856000022
1296,2164,473139.356305,"-2.18107017,Lat","41.03492243,Lon","13.629,Ellh",-2.18107017,41.03492243,13.629,460.415879000037
1297,2170,473141.066306,"-2.18103452,Lat","41.03490260,Lon","13.570,Ellh",-2.18103452,41.0349026,13.57,462.125880000007
1298,2171,473141.32061,"-2.18102930,Lat","41.03489961,Lon","13.570,Ellh",-2.1810293,41.03489961,13.57,462.380184000009
1299,2172,473141.335842,"-2.18102906,Lat","41.03489931,Lon","13.585,Ellh",-2.18102906,41.03489931,13.585,462.395415999985
1300,2173,473141.350481,"-2.18102875,Lat","41.03489914,Lon","13.570,Ellh",-2.18102875,41.03489914,13.57,462.410054999986
1301,2175,473141.364341,"-2.18102833,Lat","41.03489924,Lon","13.585,Ellh",-2.18102833,41.03489924,13.585,462.423914999992
1302,2174,473141.379353,"-2.18102808,Lat","41.03489895,Lon","13.585,Ellh",-2.18102808,41.03489895,13.585,462.438927000039
1303,2180,473143.056012,"-2.18099322,Lat","41.03487967,Lon","13.524,Ellh",-2.18099322,41.03487967,13.524,464.115586000029
1304,2181,473143.308199,"-2.18098812,Lat","41.03487666,Lon","13.515,Ellh",-2.18098812,41.03487666,13.515,464.367773000035
1305,2182,473143.323448,"-2.18098787,Lat","41.03487636,Lon","13.530,Ellh",-2.18098787,41.03487636,13.53,464.383022000024
1306,2183,473143.33807,"-2.18098758,Lat","41.03487619,Lon","13.514,Ellh",-2.18098758,41.03487619,13.514,464.397644000011
1307,2185,473143.351986,"-2.18098715,Lat","41.03487629,Lon","13.529,Ellh",-2.18098715,41.03487629,13.529,464.411560000037
1308,2184,473143.366925,"-2.18098691,Lat","41.03487599,Lon","13.528,Ellh",-2.18098691,41.03487599,13.528,464.426498999994
1309,2190,473145.045692,"-2.18095222,Lat","41.03485823,Lon","13.470,Ellh",-2.18095222,41.03485823,13.47,466.105266000028
1310,2191,473145.297983,"-2.18094713,Lat","41.03485526,Lon","13.471,Ellh",-2.18094713,41.03485526,13.471,466.35755700001
1311,2192,473145.313272,"-2.18094689,Lat","41.03485496,Lon","13.486,Ellh",-2.18094689,41.03485496,13.486,466.372846000013
1312,2193,473145.327883,"-2.18094659,Lat","41.03485479,Lon","13.471,Ellh",-2.18094659,41.03485479,13.471,466.387457000033
1313,2195,473145.341827,"-2.18094616,Lat","41.03485488,Lon","13.486,Ellh",-2.18094616,41.03485488,13.486,466.401401000039
1314,2194,473145.356692,"-2.18094592,Lat","41.03485459,Lon","13.486,Ellh",-2.18094592,41.03485459,13.486,466.416266000015
1315,2200,473147.064739,"-2.18091036,Lat","41.03483513,Lon","13.413,Ellh",-2.18091036,41.03483513,13.413,468.124313000008
1316,2201,473147.3168,"-2.18090514,Lat","41.03483211,Lon","13.406,Ellh",-2.18090514,41.03483211,13.406,468.376373999985
1317,2202,473147.332117,"-2.18090489,Lat","41.03483181,Lon","13.421,Ellh",-2.18090489,41.03483181,13.421,468.391691000026
1318,2203,473147.346705,"-2.18090458,Lat","41.03483164,Lon","13.405,Ellh",-2.18090458,41.03483164,13.405,468.406278999988
1319,2205,473147.360616,"-2.18090415,Lat","41.03483173,Lon","13.420,Ellh",-2.18090415,41.03483173,13.42,468.420190000033
1320,2204,473147.375492,"-2.18090391,Lat","41.03483143,Lon","13.420,Ellh",-2.18090391,41.03483143,13.42,468.435066000035
1321,2210,473149.052292,"-2.18086927,Lat","41.03481223,Lon","13.389,Ellh",-2.18086927,41.03481223,13.389,470.111865999992
1322,2211,473149.306472,"-2.18086409,Lat","41.03480921,Lon","13.385,Ellh",-2.18086409,41.03480921,13.385,470.366046000039
1323,2212,473149.321761,"-2.18086385,Lat","41.03480890,Lon","13.400,Ellh",-2.18086385,41.0348089,13.4,470.381335000042
1324,2213,473149.336366,"-2.18086354,Lat","41.03480874,Lon","13.384,Ellh",-2.18086354,41.03480874,13.384,470.395940000017
1325,2215,473149.350311,"-2.18086312,Lat","41.03480883,Lon","13.399,Ellh",-2.18086312,41.03480883,13.399,470.40988500003
1326,2214,473149.365181,"-2.18086288,Lat","41.03480853,Lon","13.399,Ellh",-2.18086288,41.03480853,13.399,470.424754999985
1327,2220,473151.041918,"-2.18082834,Lat","41.03478939,Lon","13.332,Ellh",-2.18082834,41.03478939,13.332,472.101491999987
1328,2221,473151.294119,"-2.18082322,Lat","41.03478630,Lon","13.327,Ellh",-2.18082322,41.0347863,13.327,472.353693000041
1329,2222,473151.309402,"-2.18082297,Lat","41.03478599,Lon","13.341,Ellh",-2.18082297,41.03478599,13.341,472.368975999998
1330,2223,473151.324013,"-2.18082267,Lat","41.03478583,Lon","13.326,Ellh",-2.18082267,41.03478583,13.326,472.383587000018
1331,2225,473151.337906,"-2.18082225,Lat","41.03478592,Lon","13.341,Ellh",-2.18082225,41.03478592,13.341,472.397479999985
1332,2224,473151.352856,"-2.18082201,Lat","41.03478562,Lon","13.341,Ellh",-2.18082201,41.03478562,13.341,472.412430000026
1333,2230,473153.067048,"-2.18078633,Lat","41.03476544,Lon","13.286,Ellh",-2.18078633,41.03476544,13.286,474.126622000011
1334,2231,473153.319083,"-2.18078117,Lat","41.03476237,Lon","13.282,Ellh",-2.18078117,41.03476237,13.282,474.378657000023
1335,2232,473153.334361,"-2.18078092,Lat","41.03476207,Lon","13.297,Ellh",-2.18078092,41.03476207,13.297,474.393935
1336,2233,473153.348989,"-2.18078062,Lat","41.03476190,Lon","13.282,Ellh",-2.18078062,41.0347619,13.282,474.408563000034
1337,2235,473153.362944,"-2.18078019,Lat","41.03476199,Lon","13.296,Ellh",-2.18078019,41.03476199,13.296,474.422518000007
1338,2234,473153.377826,"-2.18077995,Lat","41.03476169,Lon","13.296,Ellh",-2.18077995,41.03476169,13.296,474.437399999995
1339,2240,473155.054555,"-2.18074529,Lat","41.03474236,Lon","13.296,Ellh",-2.18074529,41.03474236,13.296,476.114128999994
1340,2241,473155.30669,"-2.18074011,Lat","41.03473929,Lon","13.298,Ellh",-2.18074011,41.03473929,13.298,476.366264000011
1341,2242,473155.321945,"-2.18073986,Lat","41.03473899,Lon","13.313,Ellh",-2.18073986,41.03473899,13.313,476.381518999988
1342,2243,473155.336562,"-2.18073955,Lat","41.03473882,Lon","13.299,Ellh",-2.18073955,41.03473882,13.299,476.396135999996
1343,2245,473155.35045,"-2.18073912,Lat","41.03473891,Lon","13.314,Ellh",-2.18073912,41.03473891,13.314,476.410024000041
1344,2244,473155.365399,"-2.18073888,Lat","41.03473861,Lon","13.314,Ellh",-2.18073888,41.03473861,13.314,476.424973000016
1345,2250,473157.042134,"-2.18070425,Lat","41.03471939,Lon","13.270,Ellh",-2.18070425,41.03471939,13.27,478.101708000002
1346,2251,473157.296511,"-2.18069912,Lat","41.03471635,Lon","13.271,Ellh",-2.18069912,41.03471635,13.271,478.356085000036
1347,2252,473157.311783,"-2.18069888,Lat","41.03471604,Lon","13.286,Ellh",-2.18069888,41.03471604,13.286,478.371357000025
1348,2253,473157.326399,"-2.18069858,Lat","41.03471588,Lon","13.272,Ellh",-2.18069858,41.03471588,13.272,478.385973000026
1349,2255,473157.340293,"-2.18069815,Lat","41.03471597,Lon","13.287,Ellh",-2.18069815,41.03471597,13.287,478.399867
1350,2254,473157.355237,"-2.18069792,Lat","41.03471567,Lon","13.287,Ellh",-2.18069792,41.03471567,13.287,478.414810999995
1351,2260,473159.065348,"-2.18066248,Lat","41.03469607,Lon","13.245,Ellh",-2.18066248,41.03469607,13.245,480.124921999988
1352,2261,473159.319602,"-2.18065722,Lat","41.03469303,Lon","13.243,Ellh",-2.18065722,41.03469303,13.243,480.379176000017
1353,2262,473159.334891,"-2.18065697,Lat","41.03469273,Lon","13.258,Ellh",-2.18065697,41.03469273,13.258,480.394465000019
1354,2263,473159.349496,"-2.18065667,Lat","41.03469257,Lon","13.243,Ellh",-2.18065667,41.03469257,13.243,480.409069999994
1355,2265,473159.363378,"-2.18065624,Lat","41.03469266,Lon","13.257,Ellh",-2.18065624,41.03469266,13.257,480.422951999994
1356,2264,473159.378356,"-2.18065600,Lat","41.03469237,Lon","13.257,Ellh",-2.180656,41.03469237,13.257,480.437930000015
1357,2270,473161.052994,"-2.18062089,Lat","41.03467353,Lon","13.273,Ellh",-2.18062089,41.03467353,13.273,482.11256800004
1358,2271,473161.305187,"-2.18061571,Lat","41.03467045,Lon","13.273,Ellh",-2.18061571,41.03467045,13.273,482.364761000033
1359,2272,473161.320476,"-2.18061546,Lat","41.03467015,Lon","13.287,Ellh",-2.18061546,41.03467015,13.287,482.380050000036
1360,2273,473161.335069,"-2.18061516,Lat","41.03466998,Lon","13.272,Ellh",-2.18061516,41.03466998,13.272,482.394643000036
1361,2275,473161.349014,"-2.18061473,Lat","41.03467006,Lon","13.287,Ellh",-2.18061473,41.03467006,13.287,482.408587999991
1362,2274,473161.363901,"-2.18061449,Lat","41.03466976,Lon","13.287,Ellh",-2.18061449,41.03466976,13.287,482.423475000018
1363,2280,473163.073995,"-2.18057876,Lat","41.03464933,Lon","13.281,Ellh",-2.18057876,41.03464933,13.281,484.133568999998
1364,2281,473163.326069,"-2.18057350,Lat","41.03464564,Lon","13.286,Ellh",-2.1805735,41.03464564,13.286,484.385643000016
1365,2282,473163.341386,"-2.18057325,Lat","41.03464530,Lon","13.301,Ellh",-2.18057325,41.0346453,13.301,484.400959999999
1366,2283,473163.35598,"-2.18057294,Lat","41.03464510,Lon","13.286,Ellh",-2.18057294,41.0346451,13.286,484.415554000007
1367,2285,473163.369924,"-2.18057250,Lat","41.03464516,Lon","13.302,Ellh",-2.1805725,41.03464516,13.302,484.429498000012
1368,2284,473163.384829,"-2.18057225,Lat","41.03464482,Lon","13.302,Ellh",-2.18057225,41.03464482,13.302,484.444403000001
1369,2290,473165.059472,"-2.18053717,Lat","41.03462497,Lon","13.347,Ellh",-2.18053717,41.03462497,13.347,486.119046000007
1370,2291,473165.311716,"-2.18053335,Lat","41.03462286,Lon","13.350,Ellh",-2.18053335,41.03462286,13.35,486.371290000039
1371,2292,473165.327016,"-2.18053324,Lat","41.03462265,Lon","13.365,Ellh",-2.18053324,41.03462265,13.365,486.386590000009
1372,2293,473165.341604,"-2.18053306,Lat","41.03462256,Lon","13.351,Ellh",-2.18053306,41.03462256,13.351,486.401178000029
1373,2295,473165.355549,"-2.18053274,Lat","41.03462272,Lon","13.366,Ellh",-2.18053274,41.03462272,13.366,486.415123000043
1374,2294,473165.370442,"-2.18053263,Lat","41.03462251,Lon","13.366,Ellh",-2.18053263,41.03462251,13.366,486.430015999998
1375,2300,473165.644363,"-2.18053069,Lat","41.03462158,Lon","13.367,Ellh",-2.18053069,41.03462158,13.367,486.703937000013
1376,2301,473165.899333,"-2.18053081,Lat","41.03462083,Lon","13.367,Ellh",-2.18053081,41.03462083,13.367,486.958907000022
1377,2302,473165.914633,"-2.18053100,Lat","41.03462075,Lon","13.381,Ellh",-2.180531,41.03462075,13.381,486.974206999992
1378,2303,473165.929227,"-2.18053105,Lat","41.03462071,Lon","13.366,Ellh",-2.18053105,41.03462071,13.366,486.988801
1379,2305,473165.943171,"-2.18053082,Lat","41.03462075,Lon","13.380,Ellh",-2.18053082,41.03462075,13.38,487.002745000005
1380,2304,473165.95807,"-2.18053100,Lat","41.03462066,Lon","13.379,Ellh",-2.180531,41.03462066,13.379,487.017644000007
1381,2310,473170.703093,"-2.18057444,Lat","41.03453083,Lon","12.563,Ellh",-2.18057444,41.03453083,12.563,491.762667000003
1382,2311,473170.95728,"-2.18057573,Lat","41.03453316,Lon","12.510,Ellh",-2.18057573,41.03453316,12.51,492.016853999987
1383,2312,473170.972574,"-2.18057582,Lat","41.03453347,Lon","12.522,Ellh",-2.18057582,41.03453347,12.522,492.032148000028
1384,2313,473170.987055,"-2.18057589,Lat","41.03453362,Lon","12.504,Ellh",-2.18057589,41.03453362,12.504,492.046628999989
1385,2315,473171.00135,"-2.18057598,Lat","41.03453349,Lon","12.516,Ellh",-2.18057598,41.03453349,12.516,492.06092399999
1386,2314,473171.015983,"-2.18057611,Lat","41.03453384,Lon","12.514,Ellh",-2.18057611,41.03453384,12.514,492.075557000004
1387,2320,473172.69295,"-2.18060964,Lat","41.03455905,Lon","12.463,Ellh",-2.18060964,41.03455905,12.463,493.75252400001
1388,2321,473172.94686,"-2.18061581,Lat","41.03456227,Lon","12.505,Ellh",-2.18061581,41.03456227,12.505,494.006434000039
1389,2322,473172.962341,"-2.18061612,Lat","41.03456258,Lon","12.522,Ellh",-2.18061612,41.03456258,12.522,494.02191499999
1390,2323,473172.976872,"-2.18061647,Lat","41.03456275,Lon","12.510,Ellh",-2.18061647,41.03456275,12.51,494.036446000042
1391,2325,473172.990963,"-2.18061695,Lat","41.03456267,Lon","12.528,Ellh",-2.18061695,41.03456267,12.528,494.050537000003
1392,2324,473173.005659,"-2.18061724,Lat","41.03456297,Lon","12.531,Ellh",-2.18061724,41.03456297,12.531,494.06523300003
1393,2330,473174.715939,"-2.18065515,Lat","41.03458169,Lon","12.983,Ellh",-2.18065515,41.03458169,12.983,495.77551300003
1394,2331,473174.967735,"-2.18066022,Lat","41.03458446,Lon","13.020,Ellh",-2.18066022,41.03458446,13.02,496.027309000026
1395,2332,473174.983148,"-2.18066046,Lat","41.03458474,Lon","13.037,Ellh",-2.18066046,41.03458474,13.037,496.042722000042
1396,2333,473174.997652,"-2.18066076,Lat","41.03458489,Lon","13.024,Ellh",-2.18066076,41.03458489,13.024,496.057226000004
1397,2335,473175.011833,"-2.18066118,Lat","41.03458479,Lon","13.040,Ellh",-2.18066118,41.03458479,13.04,496.07140700001
1398,2334,473175.026518,"-2.18066141,Lat","41.03458507,Lon","13.041,Ellh",-2.18066141,41.03458507,13.041,496.086092000012
1399,2340,473176.701391,"-2.18069591,Lat","41.03460348,Lon","13.119,Ellh",-2.18069591,41.03460348,13.119,497.760965000023
1400,2341,473176.953478,"-2.18070110,Lat","41.03460647,Lon","13.160,Ellh",-2.1807011,41.03460647,13.16,498.013052000024
1401,2342,473176.968795,"-2.18070135,Lat","41.03460677,Lon","13.177,Ellh",-2.18070135,41.03460677,13.177,498.028369000007
1402,2343,473176.983281,"-2.18070165,Lat","41.03460693,Lon","13.165,Ellh",-2.18070165,41.03460693,13.165,498.042855000007
1403,2345,473176.997553,"-2.18070209,Lat","41.03460684,Lon","13.182,Ellh",-2.18070209,41.03460684,13.182,498.057127000007
1404,2344,473177.012238,"-2.18070233,Lat","41.03460714,Lon","13.184,Ellh",-2.18070233,41.03460714,13.184,498.071812000009
1405,2350,473178.68709,"-2.18073741,Lat","41.03462637,Lon","13.508,Ellh",-2.18073741,41.03462637,13.508,499.746664000035
1406,2351,473178.941078,"-2.18074259,Lat","41.03462936,Lon","13.547,Ellh",-2.18074259,41.03462936,13.547,500.000652000017
1407,2352,473178.956367,"-2.18074284,Lat","41.03462966,Lon","13.564,Ellh",-2.18074284,41.03462966,13.564,500.01594100002
1408,2353,473178.970848,"-2.18074313,Lat","41.03462982,Lon","13.551,Ellh",-2.18074313,41.03462982,13.551,500.03042200004
1409,2355,473178.985153,"-2.18074357,Lat","41.03462973,Lon","13.568,Ellh",-2.18074357,41.03462973,13.568,500.044727
1410,2354,473178.999804,"-2.18074380,Lat","41.03463002,Lon","13.570,Ellh",-2.1807438,41.03463002,13.57,500.059378000034
1411,2360,473180.710105,"-2.18077887,Lat","41.03464963,Lon","13.688,Ellh",-2.18077887,41.03464963,13.688,501.769679000019
1412,2361,473180.964082,"-2.18078407,Lat","41.03465263,Lon","13.684,Ellh",-2.18078407,41.03465263,13.684,502.023656000034
1413,2362,473180.979365,"-2.18078432,Lat","41.03465293,Lon","13.699,Ellh",-2.18078432,41.03465293,13.699,502.038938999991
1414,2363,473180.993846,"-2.18078462,Lat","41.03465309,Lon","13.684,Ellh",-2.18078462,41.03465309,13.684,502.053420000011
1415,2365,473181.008163,"-2.18078506,Lat","41.03465300,Lon","13.699,Ellh",-2.18078506,41.034653,13.699,502.067737000005
1416,2364,473181.02287,"-2.18078529,Lat","41.03465330,Lon","13.699,Ellh",-2.18078529,41.0346533,13.699,502.082444
1417,2370,473182.699786,"-2.18082021,Lat","41.03467243,Lon","13.731,Ellh",-2.18082021,41.03467243,13.731,503.759360000025
1418,2371,473182.953748,"-2.18082543,Lat","41.03467548,Lon","13.754,Ellh",-2.18082543,41.03467548,13.754,504.013322000043
1419,2372,473182.968958,"-2.18082568,Lat","41.03467578,Lon","13.771,Ellh",-2.18082568,41.03467578,13.771,504.028532000026
1420,2373,473182.983439,"-2.18082598,Lat","41.03467594,Lon","13.757,Ellh",-2.18082598,41.03467594,13.757,504.043012999988
1421,2375,473182.997824,"-2.18082642,Lat","41.03467586,Lon","13.773,Ellh",-2.18082642,41.03467586,13.773,504.057398000034
1422,2374,473183.012463,"-2.18082665,Lat","41.03467615,Lon","13.775,Ellh",-2.18082665,41.03467615,13.775,504.072037000034
1423,2380,473184.689427,"-2.18086174,Lat","41.03469554,Lon","13.907,Ellh",-2.18086174,41.03469554,13.907,505.749001000018
1424,2381,473184.941378,"-2.18086687,Lat","41.03469859,Lon","13.919,Ellh",-2.18086687,41.03469859,13.919,506.000952000031
1425,2382,473184.956616,"-2.18086712,Lat","41.03469890,Lon","13.935,Ellh",-2.18086712,41.0346989,13.935,506.016189999995
1426,2383,473184.971069,"-2.18086742,Lat","41.03469906,Lon","13.921,Ellh",-2.18086742,41.03469906,13.921,506.030643000035
1427,2385,473184.985443,"-2.18086786,Lat","41.03469898,Lon","13.936,Ellh",-2.18086786,41.03469898,13.936,506.045016999997
1428,2384,473185.000076,"-2.18086809,Lat","41.03469928,Lon","13.937,Ellh",-2.18086809,41.03469928,13.937,506.05965000001
1429,2390,473186.710414,"-2.18090386,Lat","41.03471911,Lon","13.959,Ellh",-2.18090386,41.03471911,13.959,507.769987999985
1430,2391,473186.962316,"-2.18090906,Lat","41.03472217,Lon","13.961,Ellh",-2.18090906,41.03472217,13.961,508.021890000033
1431,2392,473186.977679,"-2.18090931,Lat","41.03472247,Lon","13.976,Ellh",-2.18090931,41.03472247,13.976,508.037253000017
1432,2393,473186.992143,"-2.18090962,Lat","41.03472264,Lon","13.961,Ellh",-2.18090962,41.03472264,13.961,508.051717000024
1433,2395,473187.006432,"-2.18091005,Lat","41.03472256,Lon","13.976,Ellh",-2.18091005,41.03472256,13.976,508.066006000037
1434,2394,473187.021122,"-2.18091029,Lat","41.03472286,Lon","13.977,Ellh",-2.18091029,41.03472286,13.977,508.080696000019
1435,2400,473188.698024,"-2.18094501,Lat","41.03474245,Lon","13.998,Ellh",-2.18094501,41.03474245,13.998,509.757597999997
1436,2401,473188.952095,"-2.18095009,Lat","41.03474557,Lon","13.992,Ellh",-2.18095009,41.03474557,13.992,510.011669000029
1437,2402,473188.96748,"-2.18095034,Lat","41.03474588,Lon","14.007,Ellh",-2.18095034,41.03474588,14.007,510.027054000006
1438,2403,473188.982,"-2.18095063,Lat","41.03474605,Lon","13.992,Ellh",-2.18095063,41.03474605,13.992,510.041574000032
1439,2405,473188.996187,"-2.18095106,Lat","41.03474596,Lon","14.006,Ellh",-2.18095106,41.03474596,14.006,510.055761000025
1440,2404,473189.010804,"-2.18095129,Lat","41.03474626,Lon","14.007,Ellh",-2.18095129,41.03474626,14.007,510.070378000033
1441,2410,473190.685699,"-2.18098574,Lat","41.03476541,Lon","14.008,Ellh",-2.18098574,41.03476541,14.008,511.745273000037
1442,2411,473190.937586,"-2.18099091,Lat","41.03476838,Lon","14.002,Ellh",-2.18099091,41.03476838,14.002,511.997160000028
1443,2412,473190.952909,"-2.18099116,Lat","41.03476868,Lon","14.017,Ellh",-2.18099116,41.03476868,14.017,512.012482999999
1444,2413,473190.967418,"-2.18099146,Lat","41.03476884,Lon","14.001,Ellh",-2.18099146,41.03476884,14.001,512.026991999999
1445,2415,473190.981622,"-2.18099190,Lat","41.03476875,Lon","14.016,Ellh",-2.1809919,41.03476875,14.016,512.041196000006
1446,2414,473190.996312,"-2.18099214,Lat","41.03476904,Lon","14.016,Ellh",-2.18099214,41.03476904,14.016,512.055885999987
1447,2420,473192.704532,"-2.18102854,Lat","41.03478857,Lon","14.135,Ellh",-2.18102854,41.03478857,14.135,513.764106000017
1448,2421,473192.956482,"-2.18103373,Lat","41.03479161,Lon","14.164,Ellh",-2.18103373,41.03479161,14.164,514.016056000022
1449,2422,473192.971788,"-2.18103398,Lat","41.03479191,Lon","14.180,Ellh",-2.18103398,41.03479191,14.18,514.031362000038
1450,2423,473192.986319,"-2.18103428,Lat","41.03479208,Lon","14.167,Ellh",-2.18103428,41.03479208,14.167,514.045893000031
1451,2425,473193.000586,"-2.18103472,Lat","41.03479199,Lon","14.184,Ellh",-2.18103472,41.03479199,14.184,514.060159999994
1452,2424,473193.015208,"-2.18103495,Lat","41.03479229,Lon","14.185,Ellh",-2.18103495,41.03479229,14.185,514.07478200004
1453,2430,473194.690127,"-2.18106946,Lat","41.03481153,Lon","14.221,Ellh",-2.18106946,41.03481153,14.221,515.749700999993
1454,2431,473194.942025,"-2.18107461,Lat","41.03481463,Lon","14.221,Ellh",-2.18107461,41.03481463,14.221,516.00159900001
1455,2432,473194.957286,"-2.18107486,Lat","41.03481494,Lon","14.235,Ellh",-2.18107486,41.03481494,14.235,516.016860000032
